epoch,train_time_s,lr_G,train/G_L1,train/G_total,val/mae_norm,val/mae_norm__n,val/mae_norm/brain,val/mae_norm/spine,val/mae_norm/abdomen,val/mae_norm/musculoskeletal,val/mae_norm__macro,val/mae_hu,val/mae_hu__n,val/mae_hu/brain,val/mae_hu/spine,val/mae_hu/abdomen,val/mae_hu/musculoskeletal,val/mae_hu__macro,val/psnr,val/psnr__n,val/psnr/brain,val/psnr/spine,val/psnr/abdomen,val/psnr/musculoskeletal,val/psnr__macro,val/ssim,val/ssim__n,val/ssim/brain,val/ssim/spine,val/ssim/abdomen,val/ssim/musculoskeletal,val/ssim__macro,val/mae_band_soft,val/mae_band_soft__n,val/mae_band_soft/spine,val/mae_band_soft/abdomen,val/mae_band_soft/musculoskeletal,val/mae_band_soft__macro,val/mae_band_bone,val/mae_band_bone__n,val/mae_band_bone/spine,val/mae_band_bone/abdomen,val/mae_band_bone/musculoskeletal,val/mae_band_bone__macro,val/dice_bone,val/dice_bone__n,val/dice_bone/spine,val/dice_bone/abdomen,val/dice_bone/musculoskeletal,val/dice_bone__macro,val/n_samples,val/n_bone_eligible,is_best
139,44.0,0.000122,0.10354189482473192,11.043530137198312,0.07832913725110499,230,0.06919677343062113,0.10841155466106203,0.09981539512568331,0.04900677715029035,0.0816076250919142,26.113644721715346,230,5.535741874449689,54.20577733053101,39.92615805027333,24.503388575145177,31.042766457599804,15.867332131664366,230,14.930500661313529,14.387112934168174,15.152309474028312,18.493209577917295,15.740783161856827,0.6169805848080179,230,0.6743889291521529,0.466722309589386,0.5266261810952044,0.7200099772640637,0.5969368492752017,30.053008715311687,159,44.39340337117513,34.967987466365734,19.498159527778625,32.9531834551065,159.92407156751048,153,141.16112857394748,188.50340707567003,115.4190028861717,148.36117951192975,0.3692381602695029,158,0.3706301301717758,0.2923364313250478,0.49672625067510773,0.3865642707239771,230,159,False
140,44.2,0.00012,0.10255547062981696,10.957704814275106,0.07820541878919239,230,0.06913592779195644,0.10926568673716651,0.09947776100895506,0.049005263085876195,0.08172115965598856,26.073473219638284,230,5.530874223356515,54.63284336858325,39.791104403582025,24.502631542938097,31.114363384614972,15.87321201292184,230,14.93770205556945,14.331730351922658,15.168700638616032,18.489615782667528,15.731937207193917,0.6173020116660906,230,0.6745624735321797,0.46583277980486554,0.5272379787044322,0.7202261079634938,0.5969648350012429,30.019514089860255,159,44.943211025661896,34.854684768839086,19.504883442606246,33.10092641236908,159.59548643523573,153,140.6090554131402,188.04638222588434,115.34173195450394,147.99905653117617,0.3698351826147424,158,0.370700114303165,0.2938247066922486,0.4959278589646731,0.3868175599866956,230,159,False
141,43.9,0.00011800000000000002,0.10317782243447644,11.01962844303676,0.07816542306833942,230,0.06910162560746703,0.10978611144754621,0.09938590652606588,0.04895502984124635,0.08180716835558137,26.061676764779765,230,5.528130048597363,54.89305572377311,39.754362610426355,24.477514920623175,31.163265825855,15.877654324536067,230,14.940586936312465,14.300189595035071,15.17469860515653,18.499204409376443,15.728669886470128,0.6173104258983032,230,0.6745865651419465,0.46490201354026794,0.5272616322370286,0.720340004989079,0.5967725539770805,30.025046480526715,159,45.21630181206597,34.858589760800626,19.47014708178384,33.18167955155015,159.14591015086455,153,140.96922047932944,187.2834979587131,115.27937874970613,147.84403239591623,0.3715234816817072,158,0.3689969993299908,0.29685815296546425,0.4959273015348507,0.3872608179434353,230,159,False
142,44.0,0.00011600000000000001,0.1028543548392398,10.981006579172044,0.07822174484963003,230,0.06912764515990102,0.10976207256317139,0.09951748484943776,0.04893636214546859,0.08183589117949469,26.08108661501952,230,5.530211612792082,54.88103628158569,39.806993939775104,24.468181072734296,31.171605726721793,15.875358279135213,230,14.935662140466148,14.305782499425154,15.169328313847647,18.504133718419602,15.728726668039638,0.6173441388036893,230,0.6745106510713067,0.46498726142777336,0.5273246771477639,0.7204551909651075,0.5968194451529878,30.0471601246288,159,45.131656646728516,34.925746735106124,19.43380994456155,33.1637377754654,159.05830036736782,153,141.68165588378906,187.02833078172472,115.3376904240361,148.0158923631833,0.3723556733162649,158,0.366935552822219,0.29843354352589657,0.4959903010832412,0.3871197991437856,230,159,False
143,44.0,0.00011400000000000002,0.10270228038231531,10.96864039784386,0.07816817831733952,230,0.06916992867391714,0.10960467076963848,0.09936904927041937,0.04893720372846084,0.08177021311060896,26.05488769693867,230,5.533594293913371,54.802335384819244,39.74761970816775,24.46860186423042,31.138037812782695,15.879064053602349,230,14.93171485854195,14.31706061601666,15.17945837350292,18.50554186997567,15.7334439295093,0.6174111458270446,230,0.6744509167234662,0.46534070041444564,0.5276072088708269,0.7202750806297574,0.596918476659624,30.01337693772226,159,44.990667978922524,34.89186646075959,19.417419178145273,33.099984539275795,158.92783385632086,153,142.20767381456164,186.60595380995008,115.58432727389865,148.13265163280346,0.3740900491785753,158,0.365252329243554,0.30112840363164983,0.49667884409427643,0.3876865256564934,230,159,False
144,44.0,0.00011200000000000001,0.10223011202400639,10.927507820583525,0.07819849564491407,230,0.06918668455745973,0.10919657680723402,0.09945533674289571,0.04896122410095164,0.08169995555213527,26.064347392514996,230,5.534934764596778,54.59828840361701,39.782134697158284,24.48061205047582,31.098992478961975,15.880229826532352,230,14.935121113299399,14.346030853396176,15.17797273822496,18.503849035436986,15.74074343508938,0.6172953755959221,230,0.6743970332850873,0.46552113360828823,0.527464617440041,0.7200782639639718,0.5968652620743471,30.013098806705116,159,44.68720372517904,34.91736986282024,19.42259124347142,33.009054943823564,159.2423248041689,153,143.19801330566406,186.93953683641223,115.75435666684751,148.6306356029746,0.3736439360161253,158,0.36368401017453933,0.30056686449785947,0.4966047750120716,0.3869518832281568,230,159,False
145,44.2,0.00011000000000000002,0.10245067849755288,10.938412066868374,0.07818633330095073,230,0.06922600481291892,0.10926438040203518,0.09940946102142334,0.048927527819094915,0.08170684351386809,26.055043184724838,230,5.538080385033513,54.63219020101759,39.763784408569336,24.463763909547456,31.099454726041976,15.884631814742011,230,14.938988352926955,14.336833680940202,15.182273000470515,18.511285342145694,15.742345094120841,0.6172809472550517,230,0.6742810220785544,0.4653324650393592,0.5276518489452119,0.7198821306228638,0.5967868666714973,29.990556812886172,159,44.67284393310547,34.88476038993673,19.41563323565892,32.991079186233705,159.4157882889891,153,143.8037812974718,187.1979514227973,115.7141842312283,148.90530565049914,0.3735471211876308,158,0.3625960300366084,0.29961999776267434,0.4980789479533477,0.3867649919175435,230,159,False
146,43.9,0.00010800000000000001,0.10198095208477406,10.892471052351452,0.07818886900887541,230,0.06925300290991723,0.1092766523361206,0.09942291748333484,0.04887915269604751,0.08170793135635505,26.052260716972143,230,5.540240232793378,54.6383261680603,39.76916699333394,24.439576348023756,31.096827435552843,15.885924173570864,230,14.939791330708942,14.335463294510511,15.180349222190715,18.519024623293607,15.743657117675944,0.6173963878465736,230,0.6742348414911351,0.4657183057732052,0.5279484131234757,0.7198549977370671,0.5969391395312208,29.97151706503622,159,44.629517449273,34.87504855622637,19.384839143071854,32.96313504952374,159.70299582387887,153,144.49005381266275,187.44503949483234,116.0017467074924,149.31228000499584,0.3710654907070581,159,0.35974911020861733,0.29673735888184427,0.49764927313663065,0.38471191407569744,230,159,False
147,43.8,0.00010600000000000002,0.10203211598453067,10.909280400049118,0.07819076732772848,230,0.06927562533864673,0.1093909599714809,0.09937892870066013,0.04891373479871878,0.08173981220237664,26.052074631757062,230,5.542050027091738,54.69547998574045,39.751571480264055,24.45686739935939,31.111492223113906,15.882075164493425,230,14.937864028113506,14.332366924818237,15.177257721777021,18.511346672625443,15.739708836833552,0.6174894468939822,230,0.6742365830381152,0.4657830463515388,0.5283858988513338,0.7194902407271522,0.596973942242035,29.96824141568358,159,44.64178339640299,34.85257591085231,19.411289266177587,32.96854952447763,159.79250131245533,153,144.99288516574435,187.45833536783854,116.14938057793512,149.53353370383934,0.3732389970505728,158,0.3584337813986672,0.30003137271651015,0.4971953542636974,0.3852201694596249,230,159,False
148,44.0,0.00010400000000000001,0.10173703703497138,10.880786832173666,0.07820919108293627,230,0.06928251413497287,0.11005222797393799,0.09936794725821373,0.048892827704548836,0.08189887926791836,26.060842168719873,230,5.54260113079783,55.026113986968994,39.747178903285494,24.446413852274418,31.190576968331683,15.880510722285164,230,14.9356301677536,14.283040555312697,15.176531820369176,18.516899430402955,15.728025493459606,0.6175387605376865,230,0.6742603333903031,0.46502822306421066,0.5287296064990632,0.7192070399011884,0.5968063007136913,30.00809784055506,159,45.06969112820096,34.87339460088852,19.420736500195094,33.121274076428186,159.39277195151334,153,144.44954935709634,186.88402659098307,116.06455131813333,149.13270908873758,0.3753117244275098,158,0.35976655450132156,0.30323833711595544,0.4975033592366214,0.3868360836179661,230,159,False
149,43.8,0.00010200000000000001,0.10140238084963389,10.836915268216814,0.07824580037723416,230,0.06930050867753969,0.11061284442742665,0.09938076966779029,0.048908750393560955,0.0820507182915794,26.076289738002032,230,5.544040694203176,55.306422213713326,39.752307867116116,24.45437519678048,31.264286492953275,15.877613522883744,230,14.932641558106537,14.244505614117035,15.171986675762657,18.522611814088464,15.717936415518674,0.6173221957424413,230,0.674265055589273,0.4642084704505073,0.5286590403064768,0.7185617866260665,0.5964235882430808,30.02269480363378,159,45.38286336263021,34.865623839358065,19.424893975257874,33.22446039241538,159.575835932314,153,144.43285454644098,187.05111011928983,116.30754251833315,149.26383572802132,0.37449819751561303,158,0.3586989525291655,0.30198359369520617,0.49746340037589626,0.386048648866756,230,159,False
150,44.2,0.0001,0.10103282277427969,10.804506417683193,0.07825513077980799,230,0.0692832777145463,0.1112887751724985,0.0993649524814905,0.048886836639472415,0.08220596050200193,26.08383541262668,230,5.542662217163704,55.644387586249245,39.7459809925962,24.443418319736207,31.34411227893634,15.876476774019938,230,14.930978722999722,14.195340709449852,15.17228467358026,18.52745255339308,15.706514164855728,0.6171731855558312,230,0.6742845269995676,0.46381065911716884,0.528554637064325,0.7181642757994788,0.596203524745135,30.035232064109177,159,45.81134372287326,34.857335963147754,19.405539716993058,33.35807313433802,159.61413023206921,153,143.76139153374567,187.0564800262451,116.51900369149668,149.1122917504958,0.37509003047141704,158,0.35934631029764813,0.30302865553136554,0.49729362602478694,0.38655619728460017,230,159,False
151,43.8,9.8e-05,0.10079942782010351,10.780398409707205,0.0782890805893618,230,0.06927616781437061,0.11156875805722342,0.09944679778307042,0.048852907260879874,0.08228615772888609,26.09838714952702,230,5.542093425149649,55.78437902861171,39.77871911322817,24.426453630439937,31.382911299357367,15.874265479092443,230,14.928416292480154,14.18000980954784,15.166143819076492,18.534391002608043,15.702240230928133,0.6171773130479066,230,0.6743334552771608,0.4638013541698456,0.528553731263952,0.7181222098214286,0.5962026876330968,30.048331842482465,159,45.97247399224175,34.8736716534229,19.38941717147827,33.41185427238097,159.8053660423927,153,143.70954047309027,187.42272779676648,116.45906737998679,149.19711188328117,0.37400649544558945,158,0.35795170234309304,0.3015047154985168,0.49699147174916497,0.3854826298635916,230,159,False
152,44.0,9.6e-05,0.10013591001431148,10.709728486197335,0.07823211468918168,230,0.06927492574486933,0.11199115051163568,0.09928954142997874,0.04881659645720252,0.08234305353592157,26.076492235226475,230,5.541994059589547,55.99557525581784,39.715816571991496,24.40829822860126,31.415421029000036,15.879573425167683,230,14.928446392193592,14.15560125073749,15.176207447704789,18.543183617891685,15.70085967713189,0.6171698155610458,230,0.6743219734077722,0.463294784228007,0.5286727354247519,0.7179876299841064,0.5960692807611594,30.019003076373405,159,46.25309160020616,34.803375690541365,19.379041961261205,33.47850308400291,159.78642971063752,153,143.24615902370877,187.53661172654893,116.29283813193992,149.02520296073254,0.3734270946765201,158,0.35949460168679553,0.30001324155838577,0.49758567997819875,0.38569784107446003,230,159,False
153,43.9,9.4e-05,0.10073792767666635,10.78043257849557,0.07822248048108557,230,0.06925445855398413,0.11236624336904949,0.09923430888893757,0.0488354058470577,0.08242260416475722,26.076586076908786,230,5.540356684318731,56.18312168452475,39.693723555575026,24.41770292352885,31.45872621198684,15.878726246760678,230,14.93127465997944,14.130407780498373,15.175153320834484,18.541936673455158,15.694693108691864,0.6171758196924044,230,0.6743267871124644,0.4626098970572154,0.5288654220231036,0.7177928196532386,0.5958987314615055,30.02652842443694,159,46.47397316826714,34.789780474723656,19.387730291911534,33.55049464496744,159.74171298157935,153,143.00000847710504,187.47738405863444,116.30587860389993,148.92775704654647,0.37248210406484955,158,0.35873545209566754,0.2988739163684909,0.4969335562699208,0.3848476415780264,230,159,False
154,44.0,9.2e-05,0.10009246608685879,10.717865821293422,0.07816289766975071,230,0.06924742009018509,0.11241310669316186,0.09909325588415278,0.04882885043376258,0.08239565827531557,26.053471998352073,230,5.539793607214807,56.20655334658093,39.63730235366111,24.41442521688129,31.449518631084537,15.883398942332335,230,14.933055213159593,14.12258493413995,15.184370097917196,18.544656839118396,15.696166771083783,0.6172765584095664,230,0.6743470484941778,0.46195301082399154,0.5291725470030562,0.7177709192037582,0.5958108813812459,29.986890882815956,159,46.47650231255425,34.717218196138425,19.3965824842453,33.530100997645995,159.83123806722804,153,143.031121995714,187.6944396548801,116.19258809972692,148.97271658344036,0.37163719219226343,158,0.3587373163965013,0.2971780456662659,0.4973657548543997,0.38442703897238895,230,159,False
155,44.0,8.999999999999999e-05,0.09989142893325714,10.694403893607003,0.07816603465572647,230,0.06925018197319037,0.11258214049869114,0.09907182531946516,0.048847039396475465,0.08243779679695554,26.05555826506537,230,5.54001455785523,56.291070249345566,39.62873012778607,24.423519698237733,31.470833658306148,15.885762888222736,230,14.934754884313195,14.110266366789205,15.190334548700696,18.544178975464717,15.694883693816953,0.617104318867559,230,0.6743183073023675,0.4611402750015259,0.5290170638485158,0.7174915543624333,0.5954918001287106,29.98550055761757,159,46.61218558417426,34.70388968447421,19.393201572554453,33.56975894706764,159.87680108562793,153,142.62151506212024,187.68723191155328,116.40196404633699,148.9035703400035,0.37082473899508955,158,0.3593152364095052,0.2962563277662842,0.49651130627275314,0.3840276234828475,230,159,False
156,43.9,8.8e-05,0.09963624896038147,10.676464993613108,0.07813701584287312,230,0.06923766667679163,0.11277034382025401,0.09896564019962828,0.04889171494037977,0.08246634140926343,26.047011233704247,230,5.53901333414333,56.385171910127006,39.58625607985131,24.445857470189885,31.489074698577884,15.884693565682634,230,14.93186085035578,14.097018882724207,15.194029889446897,18.53938250320034,15.690573031431807,0.616992388860039,230,0.674345462674826,0.4604742195871141,0.5289316370766214,0.7172478522573199,0.5952497928989704,29.990634792255907,159,46.77318784925673,34.68045338163984,19.421243275914872,33.62496150227048,159.68962924932342,153,142.1603020562066,187.3612053765191,116.49189023618345,148.67113255630306,0.37157967879475223,158,0.361084477769004,0.2976233900176682,0.49608667282154784,0.38493151353607336,230,159,False
157,44.1,8.600000000000002e-05,0.10012367064399379,10.717203839619954,0.0780681204860625,230,0.06922332459772138,0.1125565701060825,0.09881193373114505,0.048919299351317544,0.08237778194656661,26.02070495356684,230,5.53786596781771,56.278285053041245,39.52477349245802,24.45964967565877,31.450143547243936,15.890011677235728,230,14.933894080349658,14.10957432842552,15.205716085895011,18.537012946954132,15.696549360406081,0.616980421802272,230,0.6743638141894005,0.46085808012220597,0.5289675678978575,0.7170534304210118,0.5953107231576189,29.947228707607437,159,46.64741685655382,34.61190215577471,19.433282324245997,33.56420044552484,159.8130945941202,153,142.251831902398,187.463670179579,116.6556790669759,148.79039371631765,0.37051722251138164,158,0.3592516763342751,0.2964687047886752,0.4953011879364827,0.3836738563531443,230,159,False
158,43.8,8.400000000000001e-05,0.09958316002573286,10.662478253954934,0.07797455221576535,230,0.0692399781407185,0.11203448805544111,0.09861146559582111,0.0489342929130154,0.08220505617624903,25.979954695895962,230,5.53919825125748,56.01724402772056,39.44458623832845,24.4671464565077,31.367043743453547,15.895578144454738,230,14.932016654151292,14.145000245461452,15.220340259884605,18.53201435967039,15.707342879791934,0.6173849536025006,230,0.6743948031479204,0.46162747343381244,0.529637079606665,0.7174281350203923,0.5957718728021976,29.87346997051119,159,46.371984269883896,34.524561739982445,19.414733273642405,33.43709309450292,159.88551983802148,153,142.16160753038196,187.49249907599554,116.82787315933793,148.82732658857182,0.37029676965240366,158,0.35909275379445815,0.2966045289643369,0.49447917191511287,0.3833921515579693,230,159,False
159,44.0,8.200000000000001e-05,0.09931516319158532,10.645042555672783,0.07800181837671477,230,0.0691964532917654,0.11186728295352724,0.09869269519410234,0.048991984787530134,0.08218710405673128,25.99591104929214,230,5.535716263341232,55.93364147676362,39.47707807764094,24.495992393765068,31.360607052877715,15.89502793877441,230,14.936814565192973,14.157066882224335,15.221012606845104,18.520603657249186,15.7088744278779,0.6172709564799848,230,0.674491844546627,0.4616413215796153,0.5293977856636047,0.7172363443034036,0.5956918240233127,29.88900938573873,159,46.29460355970595,34.54289444456709,19.4405175447464,33.42600518300648,160.0034411810582,153,141.87786187065973,187.7831687927246,116.72482504668059,148.7952852366883,0.3698051753881258,158,0.35965694818231797,0.2959760672648147,0.4940451950367008,0.3832260701612778,230,159,False
160,44.2,8e-05,0.09946653445561728,10.652127200081235,0.07800148961174747,230,0.06913709944822419,0.11177276571591695,0.09876053661425063,0.048967200298128385,0.08215940051913004,26.000669372308515,230,5.530967955857935,55.88638285795847,39.50421464570025,24.48360014906419,31.351291402145215,15.895461453471446,230,14.942803633277624,14.160580932590115,15.217317851828797,18.52042803340184,15.710282612774593,0.6171450456847315,230,0.6745598635203401,0.46192187401983476,0.5289820429492504,0.7172857373952866,0.595687379471178,29.89989474434523,159,46.30024083455404,34.56688566410795,19.43024722167424,33.432457906778744,159.89038858850017,153,141.31807284884982,187.78929218716092,116.487601880674,148.53165563889493,0.37033342752278536,158,0.3600713296069039,0.2967123999873737,0.49424618541628923,0.38367663833685556,230,159,False
161,43.8,7.800000000000001e-05,0.09942713339059125,10.64544288771493,0.07796784489537063,230,0.06914783017316335,0.11158150848415163,0.09865450902663647,0.04902412426391883,0.08210199298696758,25.986789053710908,230,5.531826413853068,55.79075424207581,39.461803610654584,24.512062131959414,31.32411159963572,15.895894709688514,230,14.943091713177031,14.172577166415378,15.223882237312603,18.50889547835118,15.712111648814048,0.6169726887474889,230,0.6745328836038079,0.46194200383292305,0.5287679230913203,0.71696822983878,0.5955527600917078,29.877873612649786,159,46.20862028333876,34.51888936631223,19.463012882641383,33.39684084409746,159.88759293899037,153,141.18201700846353,187.85516319274902,116.39257183781376,148.47658401300876,0.3700643886165116,158,0.3603389494948917,0.29633071261673405,0.49407797468925957,0.3835825456002951,230,159,False
162,44.1,7.6e-05,0.09911630636169796,10.61674535160973,0.0779427644999131,230,0.06916867579582711,0.11173568003707463,0.09852358322352806,0.0490896769666246,0.0821294040057636,25.97689705633599,230,5.533494063666169,55.86784001853731,39.40943328941122,24.5448384833123,31.338901463731748,15.89491185927845,230,14.941512894941452,14.161156448260247,15.231623279942719,18.49570206686148,15.707498672501474,0.6168959616318993,230,0.6743698569250779,0.4614899754524231,0.5288491908540117,0.716796028826918,0.5953762630146077,29.86900756044208,159,46.303808000352646,34.48335489313653,19.482188752719335,33.42311721540283,159.7677003199758,153,141.12940639919705,187.61820928785536,116.45656769363968,148.4013944602307,0.37044884734256545,158,0.3595682746834225,0.2978551891902762,0.4927548359514081,0.38339276660836896,230,159,False
163,43.9,7.4e-05,0.0984774106315204,10.551138494128272,0.0779642088662671,230,0.06918950680590852,0.1120217384563552,0.09848625696402916,0.04916802241599986,0.08221638116057318,25.986443961768046,230,5.535160544472681,56.0108692281776,39.39450278561166,24.58401120799993,31.381135941565464,15.890485821827143,230,14.941485722146043,14.129958104719032,15.23314233276267,18.48002233081628,15.696152122611005,0.6167795060769371,230,0.6743184441411999,0.46124347382121617,0.5287580594737479,0.7165755001561982,0.5952238693980906,29.897498316734843,159,46.52351167466905,34.49042987823486,19.515896763120377,33.509946105341434,159.61195263831445,153,140.5946044921875,187.33390799628364,116.57825173272028,148.1689214070638,0.37134150458983134,158,0.36068401568465763,0.29952030219337955,0.4923288121436989,0.3841777100072454,230,159,False
164,44.0,7.2e-05,0.09840452718947615,10.546192736852737,0.07788940178959267,230,0.06917061194987364,0.11220204581816991,0.09830304683047406,0.049163288370307,0.08220974824220616,25.958977901093338,230,5.533648955989891,56.10102290908495,39.32121873218963,24.5816441851535,31.384383695604495,15.895062249936277,230,14.945122371704947,14.116511217094875,15.244540190039313,18.4772366120847,15.695852597730958,0.6169255631125492,230,0.6744179129600525,0.4609835611449348,0.5290587687111915,0.71658627476011,0.5952616293940722,29.860100140361666,159,46.63938564724393,34.423013423351534,19.504253387451172,33.52221748601554,159.4758015052945,153,140.35140652126736,187.08547676934137,116.64707522922092,148.02798617327656,0.37168710193113436,158,0.36151060793134904,0.2999927650896772,0.49238641929280547,0.3846299307712773,230,159,False
165,44.1,7e-05,0.09849236371616522,10.56509914852324,0.0779158802703023,230,0.06915697090747491,0.11218351622422536,0.09837264432869058,0.04917548776471189,0.08222215480627569,25.971141312757265,230,5.532557672597993,56.09175811211268,39.349057731476236,24.587743882355944,31.390279349635712,15.893807601791638,230,14.949842463415662,14.120394123725111,15.241609804199825,18.47039401430813,15.695560101412182,0.6169805266287016,230,0.6744806057130787,0.46097579929563737,0.5290260029600021,0.7167887794119971,0.5953177968451788,29.87057210814278,159,46.58728917439779,34.443614229242854,19.507779019219534,33.51289414095339,159.5430059495315,153,140.71353827582465,187.17492972479926,116.62804426970305,148.17217075677567,0.3710187112535291,158,0.35978985329469043,0.29948369513756484,0.4916225723323545,0.3836320402548699,230,159,False
166,43.7,6.8e-05,0.09838336113662947,10.547257782164074,0.07793923630986525,230,0.06914749961923546,0.11210296965307659,0.09843787768895322,0.049186868726142814,0.08221880392185202,25.98138124657714,230,5.531799969538836,56.0514848265383,39.375151075581286,24.593434363071406,31.38796755868246,15.893335362177085,230,14.95221745459443,14.132639816752395,15.240152880456368,18.465920801979557,15.697732738445687,0.6168722318566364,230,0.6744831443672449,0.4605367249912686,0.5288112648624055,0.7167717974100795,0.5951507329077496,29.88887395798785,159,46.506343841552734,34.46711911546423,19.533297640936716,33.502253532651224,159.65281791936337,153,141.05779266357422,187.35604900783963,116.57993698120117,148.33125955087166,0.3706817139983413,158,0.3598679800828298,0.29872252002498634,0.49192329694051296,0.38350459901610967,230,159,False
167,44.0,6.599999999999999e-05,0.09740653096565179,10.457773124603998,0.07799698855403973,230,0.06917087576338943,0.11249728666411506,0.0985323706681424,0.04917244224010834,0.0823432438339388,26.003364713781554,230,5.533670061071154,56.248643332057526,39.41294826725696,24.58622112005417,31.44537069510995,15.888773221462245,230,14.949982937249718,14.109923495712977,15.232546047393932,18.466435937056065,15.689722104353173,0.6167527097722758,230,0.6743941227315178,0.4599255488978492,0.528560960546453,0.7169121482542583,0.5949481951075195,29.93196784925161,159,46.696087731255425,34.52090545410805,19.534874745777675,33.58395597704705,159.53796329373628,153,141.49311913384332,187.23556175231934,116.38277322274668,148.37048470296978,0.37094113555784,158,0.3587723986970054,0.29909044805093,0.49222028859159245,0.3833610451131759,230,159,False
168,43.6,6.4e-05,0.09729057435123693,10.434302161988757,0.07803121525794268,230,0.0691736950211122,0.11261332200633155,0.09861253079106198,0.04915623875733997,0.08238894664396143,26.016836433468953,230,5.533895601688976,56.30666100316577,39.445012316424794,24.578119378669985,31.465922074987382,15.886117127303654,230,14.949065142649026,14.105717975591794,15.22520008589797,18.469697219589722,15.687420105932128,0.6166548999755279,230,0.674314473716306,0.4596069786283705,0.5284269290401581,0.7168875932693481,0.5948089936635457,29.95233373222111,159,46.729608323838974,34.55510214541821,19.529910479273116,33.604873649510104,159.46420098597707,153,141.89874521891275,187.17435302734376,116.20819021154333,148.42709615259994,0.37141695996463486,158,0.35732708043522304,0.29953659515106873,0.49305415359724847,0.3833059430611801,230,159,False
169,44.0,6.200000000000002e-05,0.09772266318045911,10.484487354187738,0.07808603600639363,230,0.06919907615847991,0.11267420649528503,0.09871923451886531,0.04916032091049211,0.0824382095207806,26.03659515309593,230,5.535926092678393,56.33710324764252,39.48769380754613,24.580160455246055,31.485220900778273,15.88282744181071,230,14.944714728916248,14.104058688277727,15.220773767044445,18.46939827797737,15.684736365553947,0.6165661642084951,230,0.6742129775000291,0.45909811721907723,0.5283714897455053,0.7168266656143325,0.594627312519736,29.96750843000112,159,46.72418975830078,34.588100676840924,19.518476230757578,33.610255555299766,159.62345721674902,153,142.44524892171225,187.31200896369086,116.33890568768537,148.69872119102948,0.37120048451838616,158,0.35607759323385024,0.29954667695828024,0.4926274510300053,0.382750573740712,230,159,False
170,44.0,6.0000000000000015e-05,0.09695731436922436,10.406117897941952,0.07808286065802626,230,0.0692263952600704,0.112726295987765,0.09867046182935542,0.04918613950056689,0.08245232314443943,26.03345881661643,230,5.5381116208056325,56.3631479938825,39.46818473174217,24.593069750283444,31.490628524178437,15.882318932309206,230,14.939110065805863,14.105118257559788,15.22611553951311,18.465278834404113,15.68390567432072,0.6162952235211496,230,0.6740677923383848,0.45844881070984733,0.5281067728362185,0.7164466466222491,0.594267505626675,29.952590258616322,159,46.74515151977539,34.55415005379535,19.529738971165248,33.60968018157866,159.68449611289827,153,142.48711903889975,187.42394926283094,116.31830370867694,148.7431240034692,0.3704777014400527,158,0.3547508070866267,0.29840527568513187,0.49269694508984685,0.3819510092872018,230,159,False
171,43.9,5.800000000000001e-05,0.09734577110835484,10.44666763941447,0.07816304223530966,230,0.06925226168208559,0.11288389066855113,0.0988095989648966,0.04922378242814115,0.08254238343591862,26.06450949317735,230,5.540180934566847,56.441945334275566,39.52383958595864,24.611891214070575,31.529464267217907,15.876729791117006,230,14.93411812713989,14.094538315452727,15.219057430033537,18.462200386924142,15.677478564887574,0.6161922793025556,230,0.6739732618902771,0.45812904503610397,0.5281409782932159,0.7161376657230514,0.5940952377356621,29.979523952652073,159,46.82194519042969,34.58551672671704,19.54121838297163,33.64956010003945,160.04752898372078,153,142.69681888156467,187.91941604614257,116.48616889671042,149.03413460813923,0.3687193804078653,158,0.35372386541631484,0.2959146872763672,0.4920371678391738,0.38055857351061856,230,159,False
172,44.0,5.6000000000000006e-05,0.09747935861703895,10.463007002785092,0.07812073691545621,230,0.06927503225669054,0.11298694213231404,0.09865817181924556,0.04925877803803554,0.08254473106157142,26.04659334035671,230,5.542002580535244,56.49347106615702,39.46326872769823,24.629389019017772,31.532032848352067,15.878034501111731,230,14.933279859251845,14.087731599019694,15.226318459576488,18.457527601025895,15.67621437971848,0.6161402596079785,230,0.673959171268302,0.45784007509549457,0.5282839799815036,0.7157482813511576,0.5939578769241144,29.963467729916363,159,46.891754150390625,34.53556949534315,19.56825087751661,33.66519150775013,159.83460614572164,153,142.6148164537218,187.63729031880698,116.36676413924606,148.87295697059162,0.3686510163029255,158,0.3517045130332311,0.2958169476659868,0.4923311397433281,0.379950866814182,230,159,False
173,43.9,5.4000000000000005e-05,0.09679179015968527,10.40170114608038,0.07809798897284528,230,0.06929405492691088,0.11272212366263072,0.09860165116000683,0.049278665034632595,0.08247412369604526,26.035063013272442,230,5.54352439415287,56.36106183131536,39.44066046400273,24.639332517316298,31.496144801696815,15.879482218489281,230,14.935547832572215,14.111117311910016,15.226461390667863,18.456599778748902,15.682431578474748,0.6160990242076957,230,0.6739595826243011,0.4577279918723636,0.5283792272527167,0.7154365341578212,0.5938758339768007,29.94840854068972,159,46.6989368862576,34.51809154672826,19.5858200107302,33.600949481238686,159.7123916975034,153,143.0871870252821,187.43619821336534,116.27691494977033,148.93343339613926,0.36870268693700714,158,0.3497491180896759,0.2957229898912051,0.49294722166710664,0.37947310988266253,230,159,False
